id,name,product_name,product_link,product_image,price,size,drug_id,test_certificate,endotoxin_report,sterility_report,cloudinary_product_image,cloudinary_test_certificate,cloudinary_endotoxin_report,cloudinary_sterility_report,in_supabase
45,SwissChems,IGF-1 DES 1 mg,https://swisschems.is/product/igf1-1mg-price-is-per-vial/,downloaded_images/IGF-1_DES_1_mg.jpg,$55.95 – $503.95,1 mg,39,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994535/eoia3mnqtb1g9dn8axat.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
46,SwissChems,MOTS-C 10mg,https://swisschems.is/product/mots-c-10mg-price-is-per-vial/,downloaded_images/MOTS-C_10mg.jpg,$69.95 – $544.95,10mg,40,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994536/yase2lmflmjfxekodwem.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
47,SwissChems,Delta Sleep-Inducing Peptide (DSIP) 2 mg (1 vial),https://swisschems.is/product/dsip-2mg-price-is-per-vial/,downloaded_images/Delta_Sleep-Inducing_Peptide_(DSIP)_2_mg_(1_vial).jpg,$24.95,2 mg,41,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994536/nkf1bjqcj1vjqjdnbq56.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
48,SwissChems,"Dihexa – Powder, 500mg",https://swisschems.is/product/dihexa-powder-500mg/,"downloaded_images/Dihexa_–_Powder,_500mg.jpg",$97.99,500mg,30,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994537/fhxmmlqmkybgfoekpuxa.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
49,SwissChems,"Phenibut Free Amino Acid – Powder, 50 grams",https://swisschems.is/product/phenibut-free-amino-acid-powder-50-grams/,"downloaded_images/Phenibut_Free_Amino_Acid_–_Powder,_50_grams.jpg",$29.99,50 grams,22,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994538/fsgufvg6qxpoupe3v0rd.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
50,SwissChems,"Letrozole (1 mg/60 capsules), 60 mg",https://swisschems.is/product/letrozole-100mg-1mg-60-caps/,"downloaded_images/Letrozole_(1_mg_60_capsules),_60_mg.jpg",$77.95,1 mg,42,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994538/eupbp2txmmbtas0jezay.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
52,SwissChems,L-carnitine 25 ml (price is per box),https://swisschems.is/product/l-carnitine-5-ml-price-is-per-box/,downloaded_images/L-carnitine_25_ml_(price_is_per_box).jpg,$59.99,25 ml,43,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994539/kiw45zom1rdj6dk1udr7.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
53,SwissChems,GHRP-6 5 mg,https://swisschems.is/product/ghrp-6-5mg-price-is-per-vial/,downloaded_images/GHRP-6_5_mg.jpg,$19.95 – $179.95,5 mg,44,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994539/b7w1ltkwdaslsgwe1fig.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
55,SwissChems,"9-Me-BC (9mbc) – Powder, 500mg",https://swisschems.is/product/9-me-bc-powder-500mg/,"downloaded_images/9-Me-BC_(9mbc)_–_Powder,_500mg.jpg",$49.99,500mg,35,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994540/t5eonbbodioylvt8syys.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
56,SwissChems,SLU-PP-332 (250mcg/capsule),https://swisschems.is/product/slu-pp-332-15mg-0-25mg-capsule/,downloaded_images/SLU-PP-332_(250mcg_capsule).jpg,$78.00,250mcg,45,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994540/xzfegsax8zceiqe2junu.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
57,SwissChems,Follistatin-344 1 mg (1 vial),https://swisschems.is/product/follistatin-344-1mg-price-is-per-vial/,downloaded_images/Follistatin-344_1_mg_(1_vial).jpg,$152.95,1 mg,46,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994541/u3xtlkwoc78cpxq4081i.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
58,SwissChems,"NSI-189 Phosphate, 1200 mg (20 mg/60 capsules)",https://swisschems.is/product/nsi-189-phosphate-capsules-20-mg-per-capsule/,"downloaded_images/NSI-189_Phosphate,_1200_mg_(20_mg_60_capsules).jpg",$54.95,1200 mg,47,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994542/qixq4cnglaioxszwm5ag.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
59,SwissChems,"Alpha GPC (50%) – Powder, 50 grams",https://swisschems.is/product/alpha-gpc-50-powder-50-grams/,"downloaded_images/Alpha_GPC_(50%)_–_Powder,_50_grams.jpg",$19.99,50 grams,48,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994543/pt1hivyyyzorufplbd65.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
60,SwissChems,"Oxiracetam – Powder, 50 grams",https://swisschems.is/product/oxiracetam-powder-50-grams/,"downloaded_images/Oxiracetam_–_Powder,_50_grams.jpg",$47.99,50 grams,49,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994543/yv9szq0lawwbz8z4o4sj.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
61,SwissChems,Acetic Acid 0.6% Water Solution – 10ml,https://swisschems.is/product/acetic-acid-0-6-water-solution/,downloaded_images/Acetic_Acid_0.6%_Water_Solution_–_10ml.jpg,$11.95,10ml,50,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994544/xxk7joritisii4a1kul9.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
63,SwissChems,"Pramiracetam – Powder, 10 grams",https://swisschems.is/product/pramiracetam-powder-10-grams/,"downloaded_images/Pramiracetam_–_Powder,_10_grams.jpg",$28.99,10 grams,51,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994545/jzkyhvryqndzb2oglpnc.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
64,SwissChems,"Noopept (Omberacetam) – Powder, 10 grams",https://swisschems.is/product/noopept-omberacetam-powder-10-grams/,"downloaded_images/Noopept_(Omberacetam)_–_Powder,_10_grams.jpg",$19.99,10 grams,37,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994545/cakwtwopo8v5ytpjjmmq.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
65,SwissChems,Levothyroxine T4 (0.2mg/60caps),https://swisschems.is/product/levothyroxine-t4-0-2mg-60caps/,downloaded_images/Levothyroxine_T4_(0.2mg_60caps).jpg,$59.95,2mg,52,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994546/qeumv1vcxnv8si2t9u2r.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
67,SwissChems,"NSI-189 Phosphate – Powder, 1 gram",https://swisschems.is/product/nsi-189-phosphate-powder-1-gram/,"downloaded_images/NSI-189_Phosphate_–_Powder,_1_gram.jpg",$24.99,1 gram,47,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994547/bpxs3bfgxchdtxueq0v5.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
68,SwissChems,"Synephrine – Solution, 1500 mg (50 mg/1 ml)",https://swisschems.is/product/synephrine-solution/,"downloaded_images/Synephrine_–_Solution,_1500_mg_(50_mg_1_ml).jpg",$17.49,1500 mg,53,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994547/g4tumyggabuqmekhnras.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
69,SwissChems,"NAD+ (Nicotinamide Adenine Dinucleotide) – Powder, 10 grams",https://swisschems.is/product/nad-nicotinamide-adenine-dinucleotide-powder-10-grams/,"downloaded_images/NAD+_(Nicotinamide_Adenine_Dinucleotide)_–_Powder,_10_grams.jpg",$39.99,10 grams,54,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994548/nhxsp4opyrruk7ometb9.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
70,SwissChems,Bemethyl (100 mg/60 capsules),https://swisschems.is/product/bemethyl-100mg-60-capsules/,downloaded_images/Bemethyl_(100_mg_60_capsules).jpg,$59.99,100 mg,55,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994549/kk4lvcxovl0sxk1qppdq.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
71,SwissChems,"Fasoracetam – Powder, 1 gram",https://swisschems.is/product/fasoracetam-powder-1-gram/,"downloaded_images/Fasoracetam_–_Powder,_1_gram.jpg",$20.99,1 gram,56,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994549/x2mofwdx8gknddo2r52a.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
72,SwissChems,"L-Theanine – Powder, 100 grams",https://swisschems.is/product/l-theanine-powder-100-grams/,"downloaded_images/L-Theanine_–_Powder,_100_grams.jpg",$20.99,100 grams,57,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994550/mvga7bc5365ahpxpjk04.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
73,SwissChems,"TUDCA Sodium – Powder, 10 grams",https://swisschems.is/product/tudca-sodium-powder-10-grams/,"downloaded_images/TUDCA_Sodium_–_Powder,_10_grams.jpg",$30.95,10 grams,58,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994551/n9nwn5gdjhqflemndmfe.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
74,SwissChems,"RU58841 – Powder, 5 grams",https://swisschems.is/product/ru58841-powder-5-grams/,"downloaded_images/RU58841_–_Powder,_5_grams.jpg",$63.99,5 grams,59,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994552/bytybeqnmvu2u81hf6ut.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
75,SwissChems,"Pregnenolone – Powder, 5 grams",https://swisschems.is/product/pregnenolone-powder-5-grams/,"downloaded_images/Pregnenolone_–_Powder,_5_grams.jpg",$16.99,5 grams,60,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994553/i0ojoq9dbg5lcpou2scs.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
76,SwissChems,"GHK-Cu Copper Peptide 10mg (price is per kit, 10 vials) 100mg",https://swisschems.is/product/ghk-cu-10mg-price-is-per-kit-10-vials-100mg/,"downloaded_images/GHK-Cu_Copper_Peptide_10mg_(price_is_per_kit,_10_vials)_100mg.jpg",$246.95,10mg,61,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994553/brj9urghftfhsyi6jabb.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
77,SwissChems,"DMHA (Octodrine) HCI – Powder, 10 grams",https://swisschems.is/product/dmha-octodrine-hci-powder-10-grams/,"downloaded_images/DMHA_(Octodrine)_HCI_–_Powder,_10_grams.jpg",$39.99,10 grams,62,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994554/arslzxf9nfal05c1m47j.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
78,SwissChems,"PRL-8-53 – Powder, 500mg",https://swisschems.is/product/prl-8-53-powder-500mg/,"downloaded_images/PRL-8-53_–_Powder,_500mg.jpg",$19.99,500mg,63,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994555/gmcbv0jk255a2878me3z.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
79,SwissChems,"Sunifiram – powder, 10 grams",https://swisschems.is/product/sunifiram-powder-10-grams/,"downloaded_images/Sunifiram_–_powder,_10_grams.jpg",$34.99,10 grams,64,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994556/gntj0nthkl1sj70av8y1.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
80,SwissChems,"NSI-189 Free Base – Powder, 1 gram",https://swisschems.is/product/nsi-189-free-base-powder-1-gram/,"downloaded_images/NSI-189_Free_Base_–_Powder,_1_gram.jpg",$22.99,1 gram,47,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,downloaded_images/Not Available Poster.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994556/frwelxwb8leikoeudboh.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,https://res.cloudinary.com/dds7ub1cg/image/upload/v1737994509/vidr7s7f7fwekvufcrfl.jpg,1
